seed,A_index,B_index,sentenceA,sentenceB,result
409,2,2,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,A
409,2,3,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は とても いい 結婚 を し ます 。,A
409,2,4,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,B
409,2,5,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
409,2,6,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 、 素晴らしい テニス 人生 を し ます 。,B
409,2,7,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 素晴らしい 冒険 を し ます 。,B
409,2,8,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は この 本 を 読ん で 、 最後 に いい 思い を し ます 。,B
409,2,9,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は いつも 「 いい 暮らし 」 を し ます 。,A
409,2,10,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は こんな 心 を 持っ て いる くらい いい 勉強 を し ます 。,B
409,2,11,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は これ によって この 地 へ 帰る に ふさわしい 振る舞い を し ます 。,A
409,2,12,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は いつも 心根 が 優しく 、 みんな いい 方 を し ます 。,A
409,2,13,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 君 に対し 感謝 を し ます 。,A
409,2,14,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 、 楽しい 体操 を し ます 。,B
409,2,15,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,A
409,2,16,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は とても 良い パフォーマンス を し ます 。,A
409,2,17,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,A
409,2,18,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 素晴らしい サッカー を し ます 。,A
409,2,19,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は サイン を し ます 。,A
409,2,20,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,A
409,2,21,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は いつも 手助け を し ます 。,A
409,2,22,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は いつも いい あたり を し ます 。,A
409,2,23,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 皆 彼女 を 思い 、 非常 に 素晴らしい 仕事 を し ます 。,A
409,2,24,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 楽しい 旅 を し ます 。,A
409,2,25,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 今 、 良い 仕事 を し ます 。,A
409,2,26,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 良い 体験 を し ます 。,A
409,2,27,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 素晴らしい 演奏 会 を し ます 。,A
409,2,28,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 素晴らしい 時間 の 記録 を し ます 。,A
409,2,29,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,A
409,2,30,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 彼 にとって 好き な 道 へ 行く 決心 を し ます 。,B
409,2,31,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は もっと 良い 結婚 生活 を し ます 。,A
409,2,32,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は とても とても 良い 感触 を し ます 。,A
409,2,33,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は この 国 全体 を 周り 、 素晴らしい 貢献 を し ます 。,A
409,2,34,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 素晴らしい パフォーマンス を し ます 。,A
409,2,35,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は いつも 、 とても いい 感じ 方 を し ます 。,A
409,2,36,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 彼 に 誠実 、 有能 な 指導 を し ます 。,A
409,2,37,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 彼 達 に は 良く 施し を し ます 。,A
409,2,38,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は 彼 に 非常 に 良い 報告 を し ます 。,A
409,2,39,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,私 は いつも が やり たい ほど 素晴らしい もの の 準備 を し ます 。,B
409,3,0,私 は とても いい 結婚 を し ます 。,私 は 自分 に対し 素晴らしい 寄付 を し ます 。,A
409,3,1,私 は とても いい 結婚 を し ます 。,私 は とても 面白い ので 投資 を し ます 。,A
409,3,2,私 は とても いい 結婚 を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,B
409,3,3,私 は とても いい 結婚 を し ます 。,私 は とても いい 結婚 を し ます 。,A
409,3,4,私 は とても いい 結婚 を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,B
409,3,5,私 は とても いい 結婚 を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
409,3,6,私 は とても いい 結婚 を し ます 。,私 は 、 素晴らしい テニス 人生 を し ます 。,B
409,3,7,私 は とても いい 結婚 を し ます 。,私 は 素晴らしい 冒険 を し ます 。,B
409,3,8,私 は とても いい 結婚 を し ます 。,私 は この 本 を 読ん で 、 最後 に いい 思い を し ます 。,B
409,3,9,私 は とても いい 結婚 を し ます 。,私 は いつも 「 いい 暮らし 」 を し ます 。,A
409,3,10,私 は とても いい 結婚 を し ます 。,私 は こんな 心 を 持っ て いる くらい いい 勉強 を し ます 。,B
409,3,11,私 は とても いい 結婚 を し ます 。,私 は これ によって この 地 へ 帰る に ふさわしい 振る舞い を し ます 。,B
409,3,12,私 は とても いい 結婚 を し ます 。,私 は いつも 心根 が 優しく 、 みんな いい 方 を し ます 。,B
409,3,13,私 は とても いい 結婚 を し ます 。,私 は 君 に対し 感謝 を し ます 。,B
409,3,14,私 は とても いい 結婚 を し ます 。,私 は 、 楽しい 体操 を し ます 。,B
409,3,15,私 は とても いい 結婚 を し ます 。,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,B
409,3,16,私 は とても いい 結婚 を し ます 。,私 は とても 良い パフォーマンス を し ます 。,A
409,3,17,私 は とても いい 結婚 を し ます 。,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,B
409,3,18,私 は とても いい 結婚 を し ます 。,私 は 素晴らしい サッカー を し ます 。,A
409,3,19,私 は とても いい 結婚 を し ます 。,私 は サイン を し ます 。,A
409,3,20,私 は とても いい 結婚 を し ます 。,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,A
409,3,21,私 は とても いい 結婚 を し ます 。,私 は いつも 手助け を し ます 。,A
409,3,22,私 は とても いい 結婚 を し ます 。,私 は いつも いい あたり を し ます 。,A
409,3,23,私 は とても いい 結婚 を し ます 。,私 は 皆 彼女 を 思い 、 非常 に 素晴らしい 仕事 を し ます 。,A
409,3,24,私 は とても いい 結婚 を し ます 。,私 は 楽しい 旅 を し ます 。,B
409,3,25,私 は とても いい 結婚 を し ます 。,私 は 今 、 良い 仕事 を し ます 。,A
409,3,26,私 は とても いい 結婚 を し ます 。,私 は 良い 体験 を し ます 。,A
409,3,27,私 は とても いい 結婚 を し ます 。,私 は 素晴らしい 演奏 会 を し ます 。,B
409,3,28,私 は とても いい 結婚 を し ます 。,私 は 素晴らしい 時間 の 記録 を し ます 。,B
409,3,29,私 は とても いい 結婚 を し ます 。,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,A
409,3,30,私 は とても いい 結婚 を し ます 。,私 は 彼 にとって 好き な 道 へ 行く 決心 を し ます 。,B
409,3,31,私 は とても いい 結婚 を し ます 。,私 は もっと 良い 結婚 生活 を し ます 。,B
409,3,32,私 は とても いい 結婚 を し ます 。,私 は とても とても 良い 感触 を し ます 。,B
409,3,33,私 は とても いい 結婚 を し ます 。,私 は この 国 全体 を 周り 、 素晴らしい 貢献 を し ます 。,A
409,3,34,私 は とても いい 結婚 を し ます 。,私 は 素晴らしい パフォーマンス を し ます 。,A
409,3,35,私 は とても いい 結婚 を し ます 。,私 は いつも 、 とても いい 感じ 方 を し ます 。,B
409,3,36,私 は とても いい 結婚 を し ます 。,私 は 彼 に 誠実 、 有能 な 指導 を し ます 。,A
409,3,37,私 は とても いい 結婚 を し ます 。,私 は 彼 達 に は 良く 施し を し ます 。,A
409,3,38,私 は とても いい 結婚 を し ます 。,私 は 彼 に 非常 に 良い 報告 を し ます 。,A
409,3,39,私 は とても いい 結婚 を し ます 。,私 は いつも が やり たい ほど 素晴らしい もの の 準備 を し ます 。,B
409,4,0,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 自分 に対し 素晴らしい 寄付 を し ます 。,A
409,4,1,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は とても 面白い ので 投資 を し ます 。,A
409,4,2,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,A
409,4,3,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は とても いい 結婚 を し ます 。,A
409,4,4,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,A
409,4,5,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
409,4,6,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 、 素晴らしい テニス 人生 を し ます 。,A
409,4,7,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 素晴らしい 冒険 を し ます 。,A
409,4,8,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は この 本 を 読ん で 、 最後 に いい 思い を し ます 。,A
409,4,9,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は いつも 「 いい 暮らし 」 を し ます 。,A
409,4,10,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は こんな 心 を 持っ て いる くらい いい 勉強 を し ます 。,A
409,4,11,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は これ によって この 地 へ 帰る に ふさわしい 振る舞い を し ます 。,A
409,4,12,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は いつも 心根 が 優しく 、 みんな いい 方 を し ます 。,A
409,4,13,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 君 に対し 感謝 を し ます 。,A
409,4,14,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 、 楽しい 体操 を し ます 。,A
409,4,15,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,A
409,4,16,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は とても 良い パフォーマンス を し ます 。,A
409,4,17,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,A
409,4,18,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 素晴らしい サッカー を し ます 。,A
409,4,19,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は サイン を し ます 。,A
409,4,20,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,A
409,4,21,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は いつも 手助け を し ます 。,A
409,4,22,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は いつも いい あたり を し ます 。,A
409,4,23,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 皆 彼女 を 思い 、 非常 に 素晴らしい 仕事 を し ます 。,A
409,4,24,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 楽しい 旅 を し ます 。,A
409,4,25,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 今 、 良い 仕事 を し ます 。,A
409,4,26,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 良い 体験 を し ます 。,A
409,4,27,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 素晴らしい 演奏 会 を し ます 。,A
409,4,28,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 素晴らしい 時間 の 記録 を し ます 。,A
409,4,29,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,A
409,4,30,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 彼 にとって 好き な 道 へ 行く 決心 を し ます 。,B
409,4,31,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は もっと 良い 結婚 生活 を し ます 。,A
409,4,32,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は とても とても 良い 感触 を し ます 。,A
409,4,33,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は この 国 全体 を 周り 、 素晴らしい 貢献 を し ます 。,A
409,4,34,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 素晴らしい パフォーマンス を し ます 。,A
409,4,35,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は いつも 、 とても いい 感じ 方 を し ます 。,A
409,4,36,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 彼 に 誠実 、 有能 な 指導 を し ます 。,A
409,4,37,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 彼 達 に は 良く 施し を し ます 。,A
409,4,38,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は 彼 に 非常 に 良い 報告 を し ます 。,A
409,4,39,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,私 は いつも が やり たい ほど 素晴らしい もの の 準備 を し ます 。,A
409,5,0,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 自分 に対し 素晴らしい 寄付 を し ます 。,A
409,5,1,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は とても 面白い ので 投資 を し ます 。,A
409,5,2,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,B
409,5,3,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は とても いい 結婚 を し ます 。,A
409,5,4,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,B
409,5,5,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
409,5,6,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 、 素晴らしい テニス 人生 を し ます 。,B
409,5,7,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 素晴らしい 冒険 を し ます 。,B
409,5,8,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は この 本 を 読ん で 、 最後 に いい 思い を し ます 。,B
409,5,9,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は いつも 「 いい 暮らし 」 を し ます 。,A
409,5,10,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は こんな 心 を 持っ て いる くらい いい 勉強 を し ます 。,B
409,5,11,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は これ によって この 地 へ 帰る に ふさわしい 振る舞い を し ます 。,B
409,5,12,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は いつも 心根 が 優しく 、 みんな いい 方 を し ます 。,B
409,5,13,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 君 に対し 感謝 を し ます 。,B
409,5,14,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 、 楽しい 体操 を し ます 。,A
409,5,15,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,A
409,5,16,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は とても 良い パフォーマンス を し ます 。,A
409,5,17,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,B
409,5,18,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 素晴らしい サッカー を し ます 。,A
409,5,19,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は サイン を し ます 。,A
409,5,20,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,A
409,5,21,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は いつも 手助け を し ます 。,A
409,5,22,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は いつも いい あたり を し ます 。,A
409,5,23,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 皆 彼女 を 思い 、 非常 に 素晴らしい 仕事 を し ます 。,A
409,5,24,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 楽しい 旅 を し ます 。,B
409,5,25,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 今 、 良い 仕事 を し ます 。,A
409,5,26,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 良い 体験 を し ます 。,A
409,5,27,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 素晴らしい 演奏 会 を し ます 。,A
409,5,28,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 素晴らしい 時間 の 記録 を し ます 。,B
409,5,29,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,A
409,5,30,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 彼 にとって 好き な 道 へ 行く 決心 を し ます 。,B
409,5,31,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は もっと 良い 結婚 生活 を し ます 。,A
409,5,32,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は とても とても 良い 感触 を し ます 。,B
409,5,33,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は この 国 全体 を 周り 、 素晴らしい 貢献 を し ます 。,A
409,5,34,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 素晴らしい パフォーマンス を し ます 。,A
409,5,35,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は いつも 、 とても いい 感じ 方 を し ます 。,A
409,5,36,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 彼 に 誠実 、 有能 な 指導 を し ます 。,A
409,5,37,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 彼 達 に は 良く 施し を し ます 。,A
409,5,38,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は 彼 に 非常 に 良い 報告 を し ます 。,A
409,5,39,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,私 は いつも が やり たい ほど 素晴らしい もの の 準備 を し ます 。,B
409,6,0,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 自分 に対し 素晴らしい 寄付 を し ます 。,A
409,6,1,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は とても 面白い ので 投資 を し ます 。,A
409,6,2,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,B
409,6,3,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は とても いい 結婚 を し ます 。,A
409,6,4,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,B
409,6,5,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
409,6,6,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 、 素晴らしい テニス 人生 を し ます 。,A
409,6,7,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 素晴らしい 冒険 を し ます 。,A
409,6,8,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は この 本 を 読ん で 、 最後 に いい 思い を し ます 。,A
409,6,9,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は いつも 「 いい 暮らし 」 を し ます 。,A
409,6,10,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は こんな 心 を 持っ て いる くらい いい 勉強 を し ます 。,B
409,6,11,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は これ によって この 地 へ 帰る に ふさわしい 振る舞い を し ます 。,A
409,6,12,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は いつも 心根 が 優しく 、 みんな いい 方 を し ます 。,A
409,6,13,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 君 に対し 感謝 を し ます 。,A
409,6,14,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 、 楽しい 体操 を し ます 。,A
409,6,15,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 自分 より 先 に 少し ずつ 良い 働き を し ます 。,A
409,6,16,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は とても 良い パフォーマンス を し ます 。,A
409,6,17,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 、 そして 最も 素晴らしい 言葉 で 、 拍手 を し ます 。,A
409,6,18,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 素晴らしい サッカー を し ます 。,A
409,6,19,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は サイン を し ます 。,A
409,6,20,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 素晴らしい 英語 の スピーチ と トレーニング を し ます 。,A
409,6,21,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は いつも 手助け を し ます 。,A
409,6,22,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は いつも いい あたり を し ます 。,A
409,6,23,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 皆 彼女 を 思い 、 非常 に 素晴らしい 仕事 を し ます 。,A
409,6,24,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 楽しい 旅 を し ます 。,A
409,6,25,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 今 、 良い 仕事 を し ます 。,A
409,6,26,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 良い 体験 を し ます 。,A
409,6,27,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 素晴らしい 演奏 会 を し ます 。,A
409,6,28,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 素晴らしい 時間 の 記録 を し ます 。,A
409,6,29,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は よく 素晴らしい 時 に 、 神 を よく もたらす 仕事 を し ます 。,A
409,6,30,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 彼 にとって 好き な 道 へ 行く 決心 を し ます 。,B
409,6,31,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は もっと 良い 結婚 生活 を し ます 。,A
409,6,32,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は とても とても 良い 感触 を し ます 。,A
409,6,33,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は この 国 全体 を 周り 、 素晴らしい 貢献 を し ます 。,A
409,6,34,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 素晴らしい パフォーマンス を し ます 。,A
409,6,35,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は いつも 、 とても いい 感じ 方 を し ます 。,A
409,6,36,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 彼 に 誠実 、 有能 な 指導 を し ます 。,A
409,6,37,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 彼 達 に は 良く 施し を し ます 。,A
409,6,38,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は 彼 に 非常 に 良い 報告 を し ます 。,A
409,6,39,私 は 、 素晴らしい テニス 人生 を し ます 。,私 は いつも が やり たい ほど 素晴らしい もの の 準備 を し ます 。,B
409,7,0,私 は 素晴らしい 冒険 を し ます 。,私 は 自分 に対し 素晴らしい 寄付 を し ます 。,A
409,7,1,私 は 素晴らしい 冒険 を し ます 。,私 は とても 面白い ので 投資 を し ます 。,A
409,7,2,私 は 素晴らしい 冒険 を し ます 。,私 は そして 素晴らしい 感じ で トレーニング を し ます 。,A
409,7,3,私 は 素晴らしい 冒険 を し ます 。,私 は とても いい 結婚 を し ます 。,A
409,7,4,私 は 素晴らしい 冒険 を し ます 。,私 は まさに あの 男 にとって 、 素晴らしい 素晴らしい 、 素晴らしい プレー を し ます 。,B
409,7,5,私 は 素晴らしい 冒険 を し ます 。,私 は しばしば 、 この 国 の 人間 として とても 良い 判断 を し ます 。,A
409,7,6,私 は 素晴らしい 冒険 を し ます 。,私 は 、 素晴らしい テニス 人生 を し ます 。,A
409,7,7,私 は 素晴らしい 冒険 を し ます 。,私 は 素晴らしい 冒険 を し ます 。,A
409,7,8,私 は 素晴らしい 冒険 を し ます 。,私 は この 本 を 読ん で 、 最後 に いい 思い を し ます 。,A
409,7,9,私 は 素晴らしい 冒険 を し ます 。,私 は いつも 「 いい 暮らし 」 を し ます 。,A
